your_string.strip('0'),How to remove leading and trailing zeros in a string? Python,,,
"list(permutations(list(range(9)), 2))",Generating all unique pair permutations,,,
"re.compile('^(.+)(?:\\n|\\r\\n?)((?:(?:\\n|\\r\\n?).+)+)', re.MULTILINE)",Python regular expression matching a multiline block of text,,,
"re.compile('^(.+)\\n((?:\\n.+)+)', re.MULTILINE)",Python regular expression matching a multiline block of text,,,
"call(['path/to/python', 'test2.py', 'neededArgumetGoHere'])",How do you call a python file that requires a command line argument from within another python file?,,,
"a.sort(key=operator.itemgetter(2, 3))",Sort a multidimensional list by a variable number of keys,,,
"final_choices = ((another_choice,) + my_choices)",Add another tuple to a tuple,,,
"final_choices = ((another_choice,) + my_choices)",Add another tuple to a tuple,,,
os.getcwd(),Find current directory and file's directory,,,
os.path.realpath(__file__),Find current directory and file's directory,,,
os.path.dirname(path),Find current directory and file's directory,,,
os.path.realpath(path),Find current directory and file's directory,,,
dir_path = os.path.dirname(os.path.realpath(__file__)),Find current directory,,,
cwd = os.getcwd(),Find current directory,,,
full_path = os.path.realpath(__file__),Find current directory,,,
"arr[arr[:, (2)].argsort()]",Sort numpy matrix row values in ascending order,,,
"numpy.sort(arr, axis=0)",Sort numpy matrix row values in ascending order,,,
"re.split('[ .]', 'a b.c')",split string on a number of different characters,,,
"shutil.copy('file.txt', 'file2.txt')",copying one file's contents to another in python,,,
print(''.join(choice(ascii_uppercase) for i in range(12))),What's the best way to generate random strings of a specific length in Python?,,,
"[''.join(seq) for seq in zip(lst, lst[1:])]",How to merge the elements in a list sequentially in python,,,
"data.rename(columns={'gdp': 'log(gdp)'}, inplace=True)",python: rename single column header in pandas dataframe,,,
print(soup.get_text()),Converting html to text with Python,,,
"sorted(li, key=operator.itemgetter(1), reverse=True)",python: sort a list of lists by an item in the sublist,,,
"data['sex'].replace([0, 1], ['Female', 'Male'], inplace=True)",Pandas - replacing column values,,,
"re.split('\\W+', 'Words, words, words.')",Regex punctuation split [Python],,,
"re.match('(.*?[.?!](?:\\s+.*?[.?!]){0,1})', phrase).group(1)",Limit the number of sentences in a string,,,
"print([a for a, b in re.findall('((\\w)\\2*)', s)])",Split string into strings of repeating elements,,,
print(' '.join(OrderedDict.fromkeys(s))),How does this function to remove duplicate characters from a string in python work?,,,
print(' '.join(set(s))),How does this function to remove duplicate characters from a string in python work?,,,
[x for x in file.namelist() if x.endswith('/')],How can i list only the folders in zip archive in Python?,,,
input_string.count('Hello'),How to find the count of a word in a string?,,,
print('.'.join([item[0] for item in data])),Python: reduce (list of strings) -> string,,,
fh1.seek(2),Dumping subprcess output in a file in append mode,,,
"print(zip(my_list[0::2], my_list[1::2]))",list of ints into a list of tuples python,,,
"my_new_list = zip(my_list[0::2], my_list[1::2])",list of ints into a list of tuples python,,,
sys.setdefaultencoding('utf8'),"How to fix: ""UnicodeDecodeError: 'ascii' codec can't decode byte""",,,
datetime.datetime.now().strftime('%Y-%m-%d %H:%M:%S'),Python datetime to string without microsecond component,,,
"print(re.findall('[\\u0600-\\u06FF]+', my_string))",How to retrieve only arabic texts from a string using regular expression?,,,
df.groupby(df.index.map(lambda t: t.minute)),How to group DataFrame by a period of time?,,,
dict['Apple']['American'],Accessing elements of python dictionary,,,
"df2.dropna(subset=['three', 'four', 'five'], how='all')",How to remove rows with null values from kth column onward in python,,,
"a.insert(0, k)",How do I insert a list at the front of another list?,,,
a = a[:n] + k + a[n:],How do I insert a list at the front of another list?,,,
np.flatnonzero(x).mean(),Pyhon - Best way to find the 1d center of mass in a binary numpy array,,,
df['just_date'] = df['dates'].dt.date,Keep only date part when using pandas.to_datetime,,,
[x for x in a if x not in b],Removing one list from another,,,
[''.join(x) for x in a],How do I transform a multi-level list into a list of strings in Python?,,,
"list(map(''.join, a))",How do I transform a multi-level list into a list of strings in Python?,,,
"re.split('\n\\s*\n', s)",Matching blank lines with regular expressions,,,
"from functools import reduce
reduce(lambda x, y: 10 * x + y, [1, 2, 3, 4, 5])",Merging items in a list - Python,,,
"""""""{0:,.2f}"""""".format(24322.34)",Convert float to comma-separated string,,,
my_function(**data),How to pass dictionary items as function arguments in python?,,,
sum((1 for line in open('myfile.txt'))),get line count,,,
"def bufcount(filename):
    f = open(filename)
    lines = 0
    buf_size = (1024 * 1024)
    read_f = f.read
    buf = read_f(buf_size)
    while buf:
        lines += buf.count('\n')
        buf = read_f(buf_size)
    return lines",get line count,,,
"print(round(1123.456789, -1))",How to round integers in python,,,
"[x for y, x in sorted(zip(Y, X))]",Sorting list based on values from another list?,,,
"[x for y, x in sorted(zip(Y, X))]",Sorting list based on values from another list?,,,
"datetime.date(2010, 6, 16).isocalendar()[1]",How to get week number in Python?,,,
"df.iloc[:, (np.r_[1:10, (15), (17), 50:100])]",Select multiple ranges of columns in Pandas DataFrame,,,
"df.groupby('dummy').agg({'returns': [np.mean, np.sum]})",Python Pandas: Multiple aggregations of the same column,,,
s.lower(),convert string to lowercase,,,
s.decode('utf-8').lower(),convert string to lowercase,,,
"ftp.retrbinary('RETR %s' % filename, file.write)",How to download a file via FTP with Python ftplib,,,
"urlfetch.fetch(url, deadline=10 * 60)",How do I increase the timeout for imaplib requests?,,,
print(my_string[0:100]),Output first 100 characters in a string,,,
legend(numpoints=1),matplotlib Legend Markers Only Once,,,
"dict((x, set(y) & set(d1.get(x, ()))) for x, y in d2.items())",Python - How to calculate equal parts of two dictionaries?,,,
"numpy.loadtxt(open('test.csv', 'rb'), delimiter=',', skiprows=1)",load csv into 2D matrix with numpy for plotting,,,
"Sample.objects.filter(date__range=['2011-01-01', '2011-01-31'])",Django database query: How to filter objects by date range?,,,
"Sample.objects.filter(date__year='2011', date__month='01')",Django database query: How to filter objects by date range?,,,
"d['dict3'] = {'spam': 5, 'ham': 6}",syntax for creating a dictionary into another dictionary in python,,,
"numpy.apply_along_axis(numpy.linalg.norm, 1, a)",How to apply numpy.linalg.norm to each row of a matrix?,,,
"dict((k, v) for d in dicts for k, v in list(d.items()))",How to merge two Python dictionaries in a single expression?,,,
print('your string'.decode('string_escape')),Python. Convert escaped utf string to utf-string,,,
"sum([True, True, False, False, False, True])",Counting the number of True Booleans in a Python List,,,
"fig.set_size_inches(w, h, forward=True)",Matplotlib.animation: how to remove white margin,,,
'hello there %(5)s' % {'5': 'you'},python string format() with dict with integer keys,,,
"map(int, example_string.split(','))",Python - converting a string of numbers into a list of int,,,
"[int(s) for s in example_string.split(',')]",Python - converting a string of numbers into a list of int,,,
x = [i[0] for i in x],Python list of tuples to list of int,,,
"y = map(operator.itemgetter(0), x)",Python list of tuples to list of int,,,
y = [i[0] for i in x],Python list of tuples to list of int,,,
results = [item['value'] for item in test_data],How do I extract all the values of a specific key from a list of dictionaries?,,,
datetime.datetime.now().isoformat(),ISO Time (ISO 8601) in Python,,,
datetime.datetime.utcnow().isoformat(),ISO Time (ISO 8601) in Python,,,
"df.apply(' '.join, axis=0)",Merging data frame columns of strings into one single column in Pandas,,,
"pd.DataFrame(df.values - df2.values, columns=df.columns)",pandas Subtract Dataframe with a row from another dataframe,,,
"print(open('myfile.txt', 'U').read())",How can I detect DOS line breaks in a file?,,,
print(line.decode('utf-16-le').split()),Python - read text file with weird utf-16 format,,,
"file = io.open('data.txt', 'r', encoding='utf-16-le')",Python - read text file with weird utf-16 format,,,
"s1 = pd.merge(df1, df2, how='inner', on=['user_id'])",Finding common rows (intersection) in two Pandas dataframes,,,
foo.decode('utf8').encode('utf8'),How can I check a Python unicode string to see that it *actually* is proper Unicode?,,,
a.shape,Numpy array dimensions,,,
N.shape(a),Numpy array dimensions,,,
N.shape(a),Numpy array dimensions,,,
a.shape,Numpy array dimensions,,,
"[i for i, v in enumerate(L) if v[0] == 53]",How to search a list of tuples in Python,,,
"struct.unpack('<L', 'y\xcc\xa6\xbb')[0]",convert a string of bytes into an int (python),,,
"arr[[0, 1, 1], [1, 0, 2]]",How to get the values from a NumPy array using multiple indices,,,
list(powerset('abcd')),what's a good way to combinate through a set?,,,
"s in ['true', '1', 't', 'y', 'yes', 'yeah', 'yup', 'certainly', 'uh-huh']",Converting from a string to boolean in Python?,,,
urllib.parse.quote('http://spam.com/go/'),How do I url encode in Python?,,,
plt.savefig('test.svg'),How can I get the output of a matplotlib plot as an SVG?,,,
len(myArray),Counting array elements in Python,,,
"sys.path.insert(0, './path/to/your/modules/')",Python Embedding in C++ : ImportError: No module named pyfunction,,,
ax.xaxis.set_ticks_position('top'),How to plot with x-axis at the top of the figure?,,,
cursor.execute('INSERT OR REPLACE INTO master.table1 SELECT * FROM table1'),Python - Bulk Select then Insert from one DB to another,,,
"re.match('[a-zA-Z][\\w-]*\\Z', 'A\n')",How do I use a regular expression to match a name?,,,
"re.match('[a-zA-Z][\\w-]*$', '!A_B')",How do I use a regular expression to match a name?,,,
"int('deadbeef', 16)",Convert hex string to int,,,
"int('a', 16)",Convert hex string to int,,,
"int('0xa', 16)",Convert hex string to int,,,
"int(s, 16)",Convert hex string to int,,,
"int(hexString, 16)",Convert hex string to int,,,
"print('Value is ""' + str(value) + '""')",How to print variables without spaces between values,,,
"print('Value is ""{}""'.format(value))",How to print variables without spaces between values,,,
{{tags | join(' ')}},How do I convert an array to string using the jinja template engine?,,,
help('modules'),get a list of locally installed Python modules,,,
[[[x[0]] for x in listD[i]] for i in range(len(listD))],Slicing a multidimensional list,,,
"sorted(s, key=str.upper)",Sort a string in lexicographic order python,,,
"sorted(sorted(s), key=str.upper)",Sort a string in lexicographic order python,,,
"sorted(s, key=str.lower)",Sort a string in lexicographic order python,,,
"pd.merge(df1, df2, on=['A', 'B', 'C', 'D'], how='inner')",Compare Python Pandas DataFrames for matching rows,,,
"dict((v, k) for k, v in map.items())",get keys correspond to a value in dictionary,,,
s.decode('unicode_escape'),How to decode unicode raw literals to readable string?,,,
[int(i) for i in str_list],What is the easiest way to convert list with str into list with int?,,,
"map(int, ['1', '2', '3'])",What is the easiest way to convert list with str into list with int?,,,
"list(map(int, ['1', '2', '3']))",What is the easiest way to convert list with str into list with int?,,,
"soup.find_all('a', href=re.compile('http://www\\.iwashere\\.com/'))",Python BeautifulSoup Extract specific URLs,,,
"soup.find_all('a', href=re.compile('^(?!(?:[a-zA-Z][a-zA-Z0-9+.-]*:|//))'))",Python BeautifulSoup Extract specific URLs,,,
"subprocess.call(['java', '-jar', 'Blender.jar'])",Python: How can I execute a jar file through a python script,,,
"cursor.execute('INSERT INTO table (`column1`) VALUES (%s)', (value,))",How can I insert NULL data into MySQL database with Python?,,,
"if url.endswith('.com'):
    url = url[:(-4)]",remove a substring from the end of a string,,,
"url = re.sub('\\.com$', '', url)",remove a substring from the end of a string,,,
"print(url.replace('.com', ''))",remove a substring from the end of a string,,,
"if (not text.endswith(suffix)):
    return text
return text[:(len(text) - len(suffix))]",remove a substring from the end of a string,,,
"print(', ,'.join([str(i[0]) for i in mytuple]))",Python - print tuple elements with no brackets,,,
"max(min(my_value, max_value), min_value)",Clamping floating numbers in Python?,,,
"re.findall('\\w+|[^\\w\\s]', text, re.UNICODE)",Splitting a string into words and punctuation,,,
result = db.engine.execute('<sql here>'),How to execute raw SQL in SQLAlchemy-flask app,,,
